review_id,product_id,product_name,review_text,rating
5001,2,Flybot Wave,"Its a cheap chinese product. No bass at all. Volume is slow even on high sound.
",1
5002,2,Flybot Wave,"SOUND QUALITY of flybot wave wireless earphones is good,but very good when the earphone CONNECTIVITY is also good, in middle of playing songs automatically song is intermittently music play, disconnected and also connected but why disconnected ,(I connected and using the Bluetooth in between 10 metre,and also Company written this In box Bluetooth transmission  range is 10 metre, so why disconnected, I will show this in photo)  , stopped ,and also fitting is very poor (I do jumping jacks ,dance, I adjusted the earphones everytime also  when I am running because earphones is not perfectly fitting I also change buds but nothing happens same problem produced) and also in one pair buds , one bud is small and other one is big I will show by clicking photo, COMFORT soft and lite in weight  but main problem is poor fitting,and CONNECTIVITY.
",2
5003,2,Flybot Wave,"It's China product.
",1
5004,2,Flybot Wave,"Its an awesome purchase but the mike doesn't quite cancel the surrounding noise that well...The other person on the call just hears too much for your liking as well as while playing music the bass isn't that great..but good enough at this pricing.
",4
5005,2,Flybot Wave,"When put to full volume..sound wasn’t clear enough and it was a bit of screeching sound that came along..indeed it was on the day i got the product delivered..not so good
",2
5006,2,Flybot Wave,"Sound quality not good....connectivity problm....not comfortable
",2
5007,2,Flybot Wave,"Worst Product
",1
5008,2,Flybot Wave,"This is a great quality product. Sound is perfect. Too good to use. Bass is perfect. Must buy this in this low price. Too good to use. Standard one.Fabulous
",5
5009,2,Flybot Wave,"Nice product.Sound quality betterBluetooth connectivity goodBest comfortable when we headed phone.Don't worry purchase it as soon as possible
",5
5010,2,Flybot Wave,"I got it in 799 in this range it is very good product.....sond quality clear,calling quality too clear,battery back up up to the level....over all its fantastic in this price range...you can go for it...
",5
5011,2,Flybot Wave,"This product is very lightweight and very good. It's an Amazing product. I will recommend this product to everyone to buy.
",5
5012,2,Flybot Wave,"Overall good product at this priceWith good build quality and sound qualityU cannot expect more then this..Thankyou.
",5
5013,2,Flybot Wave,"I was searching for this typ of wireless earp. Since long time.. my main purpose was call clearity and i am a gamer so for pubg also.this earphone is superbhh in this price segment .. very comfortable . Great audio and connectivity experience.. without any sound lag on game or call.. i m very happy. u should try once.. only fear is how long it will work coz it is a new product in market so i m little bit afraid well lets see.. overall u can go for it without fear
",5
5014,2,Flybot Wave,"First thing first, there is no bass at all only shrill treble. Bluetooth connectivity breaks down beyond 3 meters while it's falsely claimed that it has a range of10 meters. Absolutely no proof of them supporting bluetooth version 5 as claimed on the website . Chinese product with a lot of exaggerated claims.Last but not the least, the headphones have a very poor in ear grip and keep falling out despite the extended over the ear additional support. Changing the earbuds also doesn't help solve the problem.Returned them for them being very ordinary headpu that couldn't provide any real listening pleasure.
",1
5015,2,Flybot Wave,"It is one word say to Amezing best experience sound quality very good and perfect ear fitIt's budget Bluetooth earphones price is very good
",5
5016,2,Flybot Wave,"Value for money
",5
5017,2,Flybot Wave,"It's worth buying flybot.its sound quality is superb.i highly recommend it.go for it.
",5
5018,2,Flybot Wave,"It is very good quality headphone and has a sharp noise
",5
5019,2,Flybot Wave,"Do NOT buy this product, even with nice discounts offered. I got cheated out of 800 rupees. For one, the bluetooth earphone is extremely defected. After a couple of weeks, my phone kept repeating ""Volume maximum"" despite it not being so and the earphone was causing disruption on my phone, unable to play properly. Now, it charges but has simply stopped working altogether. Don't waste your money on this product.
",1
5020,2,Flybot Wave,"Sound quality is nearly good , Not for Bass lovers.Yeah it's sporty earphone.Battery life is nearly good, Overall good Bluetooth Budget Earphone.
",4
5021,2,Flybot Wave,"Nice product, easy comfort grip, sound quality is good, i got for 799 in lightning deal..amazing product at this price range ..bluetooth seamless connectivity ..
",5
5022,2,Flybot Wave,"Good sound quality in less price
",5
5023,2,Flybot Wave,"Amazing at this prize I'm giving you full mrks but i think you can improve your sound quality otherwise its mind blowing .thnk you flybot thnkyou amazon. And y3ss you guys dnt worry.  u have one yr warranty as well as u can replace or return this product so ,why you scare so much  .catch this deal at 799,  its relly gonna make u feel bettr.🙂
",4
5024,2,Flybot Wave,"Amazing sound quality along with the bass too and its sound range is too high you can't listen at full volume
",4
5025,2,Flybot Wave,"It worked great for a week and thenthe sound quality just dropped like one day in my bag and the wire is not even broken or twisted but the sound quality isjust gone and in both sides ridiculous ....
",2
5026,2,Flybot Wave,"It is very good product under this price but its Bluetooth connection is very weak which is disturb during song
",4
5027,2,Flybot Wave,"The earphones are water resistant. The control stick is not. They stop working as soon as the tiniest bit of sweat reaches them. Plus they are useless if you're sprinting or doing a high intensity activity. The control stick is place in an unbalanced manner, which causes the right earpiece to slip out slowly
",1
5028,2,Flybot Wave,"I got this the first time, the earpiece was broken and kept falling out. I returned it, and the second time the Bluetooth connectivity was horrible. It kept disconnecting after 2 minutes. I expected so much better, and the company never replied about warranty either.
",2
5029,2,Flybot Wave,"This product is good for those who require headphones for call purpose. Noise cancellation is ok and not great. Bluetooth connectivity is instant and battery life is also good. Overall a good product.
",4
