review_id,product_id,product_name,review_text,rating
12416,10,JBL T110BT,"Please do not buy this. Wired earphones worth 700 would give much better audio quality. No bass at all also very high treble kind of tweeter noise. Decided to return the product within the first 15 mins of use.
",2
12417,10,JBL T110BT,"Not a good one .I have been using it from last couple of months.The sound quality is not good and also speaker volume level keeps decreasing.I want to exchange my device might be something is wrong with this device.
",1
12418,10,JBL T110BT,"Dont buy it very uselesss item in very high cost👎Quality less product👎😒
",1
12419,10,JBL T110BT,"Got it in a deal for 1899/- and here are my thoughts.1. Connectivity and Range: Very Good. It powers on fast and pair easily & quickly, and I can even walk between rooms without any loss in signal or quality.2. Sound:  Decidedly average. It is definitely boosted, so if you do like punchy bass and are not particular about texture or accuracy, no problems. Sound better than almost anything that comes packaged with a smartphone. Distortion creeps in at 65%+ volume3. Usability:  They fit snugly, and isolate just enough so you can hear your music well but also know what's going on in traffic around you.4. Calls: Under normal circumstances these are fine. Person on the other side had some problem hearing me when I've used these while cycling.5. Battery: Good. I use them for about 2-3 hours a day and charge them every 3 days. They charge in a couple of hours and are good to go. Battery lasts for around 5-6hours on an average.Overall: Easy to recommend if you're only looking for an upgrade to generic earbuds and want to try wireless. Battery life and connectivity are great so no issues there. However, if you're primarily looking for a good listening experience, I'd say pass on this one.
",5
12420,10,JBL T110BT,"Never buy this product...I personally suffer a lot. I have purchazed it on January and its August . Till date its mic got damage 4 times. Every time I have to visit to there customer service office and they took 15 days replacement time i.e totally I have lost 2 month for them. Out of 8 months 2 months this set was in there office. Any they don't bother. Simply stay away from JBL. Wrost product and bad experice overall from service team.
",1
12421,10,JBL T110BT,"Awesome earphones. Good built quality. Good sound quality. Trustful brand. Good mix function. It takes less than 2 hours to charge actually. Worthy for this price.All the negatives comments out there are dependent on the way they use this product.Overall I love it.
",5
12422,10,JBL T110BT,"1. Sound management is bad. Sometimes the headphones are controlled separately by the haptic buttons on it, sometimes by the phone, so if a loud song comes along, it doesn't respond to the phone controls.2. The headphones are not heavy enough to stay on your shoulders while running and that makes it difficult to use them while running.3. Decent sound quality and battery management4. Okay for average use.
",3
12423,10,JBL T110BT,"Listening to your neighbours blasting bhajan sangeet is a better wireless music experience than buying jbl. I hope God forgives these souls for making these earphones, because I know I can't. I am a JBL fan. I use a lot of their products like their sound bar, flip 4, wired earphones etc. They're all of wonderful quality and excellent durability. I saw that these didn't have a good rating on amazon, but still bought them because I trusted jbl. But as it turns out these are equivalent to cattle - excrement. I've never been so disappointed in something before. I absolutely hated the sound. I thought I'll give it another day and voila, the earphones have the craftsmenship of a toddler's craft from pottery class. The earpiece was coming apart, not to mention how difficult it was to keep them in my ear without falling. Don't buy it. You sure deserve better. I'd wish this whole experience only on the worst of my enemies.
",1
12424,10,JBL T110BT,"Software :The sound quality is nice, not crystal clear but good enough.The bass is very good. Perfect for EDM lovers.The connection range does not extend to another room.Rarely, there are problems with connecting to the device, not a red flag.Hardware:The device does not sit perfectly on your shoulder, it slides about, may be a red flag for certain users.The magnets that are supposed to hold the earbuds together are very weak and keep disconnecting.Noise cancellation works very well.Battery life is somewhat poor. The output of a fully charged device is less than 6 hours.Can't say much about durability now as it hasn't been long since I bought it. All I can say is, JBL has much better durability than Skullcandy.Overall:For its price, it's a catch.
",4
12425,10,JBL T110BT,"Got them for about 2K, and have been using more than a couple of hours each day. Definitely worth the price.Sound quality: Average, but that means it doesn't do anything terribly. The bass isn't as punchy, and the treble could have been more defined. But, there is no noise, so the mids come through clearly (perfect for my choice of music). The volume is a bit lower than wired earphones, but there is no distortion at peak volumes, not that it should be used at those. You could get wired earphones with similar sound quality at abt 1K, so that makes sense, considering that they need to charge for bluetooth hardware.Battery life: Now, this could be done better. Either the should have given a larger battery, or had better battery management software. It doesn't turn off if it is paired, but not used for an extended period. So, you have to make sure that you switch it off manually. Lasts about 4-5 hrs on less than 50% volume.Durability: uses flat wires, and the built ""seems"" sturdy. Definitely better than my Sennheiser earphones.Other features: call quality is decent enough. Mic is not that great, need to be pulled closer for decent performance unless you want to speak up a bit. Buttons are decent, and work without fail. There is a bright LED on the control capsule, lets people know you can't hear them. Wire is a bit too long, could've been a couple of inches shorter each side, but the balance is good. Fit snugly in your ear, doesn't fall out. The earphones bundle up nicely, and take practically no space in your pocket.Overall, given the price, meets my expectations. Wasn't expecting them to match something worth 6K or more, but doesn't disappoint for the money I spent.
",5
12426,10,JBL T110BT,"Not that much good as expected. Battery life is very much low as compared to other wireless headphones. If you have any other alternative to buy instead of this buy thatSound quality is good only btry life is issue
",3
12427,10,JBL T110BT,"A great buy except that you will not get Google assistant or siri support. Good for bike use too. Not for runners . Good for gym. Best for Bollywood music. As usual JBL sound. Must buy if you are into Bollywood or general youtube and calls user. Calls are also awesome over this headset.
",5
12428,10,JBL T110BT,"One of the worst sounding speakers ever I have purchased in my life. Road side ₹100 speakers sound much much better than this.The audio quality is so tinny, no base, no clarity just distorted pathetic sound.Don’t u even think of answering your wife’s call on this one as she might misunderstand u for saying something else as the audio is so poor the other person is always like “Say what now”...
",1
12429,10,JBL T110BT,"Dear Amazon I am dealing with you from very long time but this time I think I get used and defected product because right side ear phone is not working and seal pack was opened I am very disappointed this time I order this device on my friend address so I don't think so I can't change it  and I will not deal with Amazon again.....
",1
12430,10,JBL T110BT,"I m a bass lover and reading the reviews i was confused to purchase it or not but i trusted jbl brand and purchased it.Sound quality is good. Bass is sufficient to feel the vibrations and thump. You can purchase this without any 2nd thought
",4
12431,10,JBL T110BT,"Sound quality is excellent, connect it any phone you will get the same range of output.. connected to my old honor 4c which has worst earphone output in that phone I was getting best sound output on this JBLT110BT... Talking about the battery it depends on your usage, If you use it continuesly without switching off it would last upto 6 hours... If you use it time by time and turn off in between the running time wouldn't more than 5 hrs. ..The one thing I didn't like about is the length of the cable.. it bit longer for no use and it doesn't fit on your neck for no reason... But still we can compromise that.It would give 4.5 star out of 5..
",5
12432,10,JBL T110BT,"I purchased this product a month ago & before to complete its first month, one of the ear-bud stopped working .This was never expected from a brand like JBL !! Amazon return policy gets over within 10 days but then to search for JBL Service Center is a very painful task.JBL has a single Service Center in each city, so very bad 'After-Sale-Service' !! (if you are not lucky)Even after visiting the Service Center, you are asked to submit your defective product & to come-back after 15days to get your product !! (Till the time its time of frustration !!)If possible, please dont go for this Product. Sound quality is also not attractive...
",1
12433,10,JBL T110BT,"Writing this review after a year and a half of really rough usage.I have been taking this headphone where ever I go it survived falling down on roads and in the rain ,I have to tell I am really impressed with the build quality and the price was really reasonable.After one year of thrashing and rough usage it finally gave in this week even the charge lasted much longer than usual and charging time was also really less.I would recommend this to anyone due to its superb build quality and long lasting battery.Coming to the sound quality I would give it 5 stars as being a frequent traveler I have no issues and the Bluetooth connectivity is also fast.I wear this earphones inside my helmet and am still able to hear  anything without any problem around traffic.
",5
12434,10,JBL T110BT,"Product has zero bass ( BASS and TREBBLE are not balanced) , TOTAL WASTAGE OF MONEY .if u are long  time music listner, and like to listen bass , DONT GO FOR IT ,.......Don't know why it's marketed by the name PURE BASS ....it should be sold by name PURE TREBBLE as  BASS is missing from the product.
",1
12435,10,JBL T110BT,"Bought the product despite some reviews I saw on Amazon that the headphones doesn't produce bass.For me, the product is a good one. Have true pure bass, but only when it is inserted deeply into the ear channel. When the ear plugs are simply kept into the ears, you could hear only treble and no bass.Overall a good product.
",5
12436,10,JBL T110BT,"Sound quality is just awesome. I bought it as gift for a teenager and he loved it. Also price is good for great product company of JBL.A shorter wire length would have been ideal
",5
12437,10,JBL T110BT,"Sound quality is not good & it's to long
",3
12438,10,JBL T110BT,"Automatically disconnects after a certain period of time without any kind of notification. The connection also goes off when a phone call comes in and you choose the option to talk without the earphones - after the call ends, you would have to reset the bluetooth connectivity all over again.The sound quality and noise cancellation features are good enough with respect to the price of these earphones.
",3
12439,10,JBL T110BT,"Didn't even last for a year.Durability is least.The right earpiece broke (Thanks to my nephew)If taken care with proper care might last for 2 years(max).We have two in our house.One had to be replaced again due to non functioning of one side.The other one is the one I'm reviewing.Sound quality was top notch though.Battery backup is decent with 4-5 hours of continuous playback.Charging to 100% takes more than an hour.Verdict- Don't buy this crap, spend some more rupees and get a better quality one.
",2
